item_id,capture_state,import_batch,source_file,source_sheet,source_row_id,composer,composer_source,conductor,conductor_source,musicians,musicians_source,title,title_source,label_raw,label_raw_source,catno_raw,catno_raw_source,year_recorded,year_recorded_source,year_released,year_released_source,format,format_source,track_listing,track_listing_source,discogs_id,discogs_id_source,ai_rating,ai_rating_source,ai_rating_confidence,ai_rating_confidence_source,ai_track_listing,ai_track_listing_source,ai_track_listing_confidence,ai_track_listing_confidence_source,ai_remarks,ai_remarks_source,ai_critical_notes,ai_critical_notes_source,ai_sources,ai_sources_source,qualifier_raw,combined_raw,split_outcome,split_reason,discogs_url,discogs_found,discogs_confidence_legacy,discogs_score_legacy,confirmed,decision_eligible
DG-0183,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,183,Various,legacy,Various,legacy,Jairo Pires (A&R); João Paulo Pires (Coordinator); Jane Ferraz (Management); Tavinho Albuquerque (Mastered By); Vânius Marques (Mastered By); Humberto Mello (Mixed By); Carlinhos Conceição (Producer); Michael Sullivan (2) (Producer); Duda Nogueira (Producer [Assistant]); Alfredo Kreimer (Technician); Copacabana Beat,discogs,Jóia Rara,legacy,RDS Fonográfica,discogs,RDM 2037,legacy,Various/unknown,legacy,1998,legacy,Stereo,legacy,"1 Jóia Rara
2 Dá Ou Dance
3 Vício
4 Não Fuja De Mim
5 Tô Chegando
6 Só Pros Teus Olhos
7 Pode Ir
8 Cadê Você
9 E Daí?
10 Princesa
11 Amo Você
12 Água Nos Olhos
13 Te Amo, Te Quero
14 Tem Jacaré No Samba (A Dança Da Perseguida)",discogs,6300249,discogs,,,,,,,,,,,,,,,,RDS Fonográfica RDM 2037,split,already-separate-in-source,https://www.discogs.com/release/6300249,yes,Exact,120,no,no
DG-0184,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,184,Various,legacy,Anatole Fistoulari,legacy,London Symphony Orchestra (Orchestra); Anatole Fistoulari (Sleeve Notes); André Previn (Sleeve Notes); Dennis Madison (Sleeve Notes); Sir Colin Davis (Sleeve Notes); London Symphony Orchestra,discogs,Encore,legacy,K-Tel,discogs,NE 1055,legacy,Various/unknown,legacy,1979,legacy,Stereo,legacy,"Ballet Selection
A1 Nutcracker Suite
A2 Sylvia Pizzicato
B1 Swan Lake Excerpts
B2 Coppelia
B3 Sleeping Beauty Walz & Pas De Deux
B4 Polovtsian Dances
Opera Selection
C1 Die Fledermaus
C2 Cavalleria Rusticana Intermezzo
C3 Eugene Onegin: Walz
C4 Force Of Destiny
D1 Bartered Bride
D2 Tales Of Hoffman
D3 Marriage Of Figaro
D4 Bridal Procession From Le Coq D'or
Orchestral Selection
E1 Finlandia
E2 Radetzky March
E3 Capriccio Italienne
F1 Hungarian Dance In G Minor
F2 Slavonic Dance
F3 Farandole From L'Arlesienne
F4 Trumpet Voluntary
F5 Danse Macabre
F6 Rakoczy March",discogs,2144713,discogs,,,,,,,,,,,,,,,,K-Tel NE 1055,split,already-separate-in-source,https://www.discogs.com/release/2144713,yes,Exact,130,no,no
DG-0185,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,185,Unknown,legacy,"Leppard, De Waart, Mackarras",legacy,English Chamber Orchestra,legacy,An Evening with the English Chamber Orchestra,legacy,,,6866030,legacy,Various/unknown,legacy,1975,legacy,Stereo,legacy,English Chamber Orchestra recordings (compilation) – selections vary by side,legacy,,,,,,,,,,,,,,,,,,6866030,bare-catno,no-label-present,,no,Not found,,no,no
DG-0186,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,186,Unknown,legacy,Unknown,legacy,T. R. Visvanatha Iyer,discogs,Srinivasa Mainpahi / Halopranatharthi,legacy,Hutchins' Records,discogs,SN 184,legacy,Various/unknown,legacy,1938,legacy,Stereo,legacy,"A Srinivasa Mainpahi (Behada)
B Halopranatharthi (Attana)",discogs,13178775,discogs,,,,,,,,,,,,,,,,Hutchins' Records SN 184,split,already-separate-in-source,https://www.discogs.com/release/13178775,yes,Exact,120,no,no
DG-0187,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,187,Various,legacy,James Last,legacy,James Last,discogs,Classics Up To Date,legacy,Polydor,discogs,184061,legacy,1966,legacy,1966,legacy,Stereo,legacy,"A1 Barcarole
A2 Prisoners' Chorus
A3 Hungarian Dance No. 5
A4 Waltz In A Flat Major, Op. 39 No. 15
A5 Toreadors' March
A6 To The Spring
B1 Habanera
B2 Nocturne
B3 Theme
B4 In A Persian Market
B5 Adagio
B6 Adagio",discogs,6648804,discogs,,,,,,,,,,,,,,,,Polydor 184061,split,already-separate-in-source,https://www.discogs.com/release/6648804,yes,Exact,120,no,no
DG-0188,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,188,Unknown,legacy,Earl Wild,legacy,Unknown,legacy,Classical Piano Music 2,legacy,,,RDS9452,legacy,1977,legacy,1977,legacy,Stereo,legacy,"Saint-Saëns: Piano Concerto No.2 in G minor, Op.22
Rachmaninov: Rhapsody on a Theme of Paganini, Op.43",legacy,,,,,,,,,,,,,,,,,,RDS9452,bare-catno,no-label-present,,no,Not found,,no,no
DG-0189,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,189,Unknown,legacy,Earl Wild,legacy,Unknown,legacy,Classical Piano Music 1,legacy,,,RDS9451,legacy,1977,legacy,1977,legacy,Stereo,legacy,Earl Wild – Classical Piano Music (Record 1; programme varies by side),legacy,,,,,,,,,,,,,,,,,,RDS9451,bare-catno,no-label-present,,no,Not found,,no,no
DG-0190,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,190,Various,legacy,Various,legacy,"David Wedgbury (Cover, Photography By); Alan Keith (Sleeve Notes); Various",discogs,The World Of Your Hundred Best Tunes Vol.2,legacy,Decca,discogs,SPA 155,legacy,Various/unknown,legacy,1971,legacy,Stereo,legacy,"A1 Hebrides Overture—Fingal's Cave
A2 Miserere—Abridged
A3 Cantata No. 208—Sheep May Safely Graze
A4 Elizabethan Serenade
A5 1812 Overture—End
B1 The Blue Danube
B2 Thaïs—Meditation
B3 Toccata—From Organ Symphony No. 5, Op. 42
B4 Largo—From Xerxes
B5 Turandot—None Shall Sleep (Nessun Dorma)",discogs,23355746,discogs,,,,,,,,,,,,,,,,Decca SPA 155,split,already-separate-in-source,https://www.discogs.com/release/23355746,yes,Exact,136,no,no
DG-0191,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,191,Various,legacy,Bowen,legacy,Various,discogs,Popular Music That Will Live Forever,legacy,Reader's Digest,discogs,RDM.2001 to RDM.2010,legacy,Various/unknown,legacy,1961,legacy,Mono,legacy,"Pop Concert Favorites-I
A1 ""Die Fledermaus"" Overture
A2 Greensleeves
A3 Habanera From ""Carmen""
A4 Polonaise In A Flat, Op. 53
B1 Jalousie
B2 Londonderry Air
B3 Panis Angelicus
B4 Ave Maria
B5 Turkish March
B6 Procession Of The Sardar
Concert Favorites-II
C1 H.M.S. Pinafore - Overture
C2 Hora Staccato
C3 Minuet From Quintet In A
C4 Ritual Fire Dance From El Amor Brujo (Love, The Magician)
C5 The Skater's Waltz
D1 Naïla Waltz From LA Source
D2 The Flight Of The Bumble-Bee From The Fairy Tale Of Tsar Saltan
D3 Humoresque, Opus 101
D4 Suite From Porgy And Bess
Music From Films-I
E1 Warsaw Concerto
E2 Laura
E3 La Strada
E4 Love Is A Many Spendored Thing
E5 Song From ""Moulin Rouge""
E6 Intermezzo
F1 Exodus
F2 Over The Rainbow
F3 Tara's Theme
F4 The High And The Mighty
F5 Gigi
Music From Films-II
G1 Around The World (From ""Around The World In 80 Days"")
G2 The Harry Lime Theme (From ""The Third Man"")
G3 Conrish Rhapsody (From ""Love Story"")
G4 Carioca (From ""Flying Down To Rio"")
G5 Terry's Theme (From ""Limelight"")
G6 Falling In Love Again (From ""The Blue Angel"")
H1 Begin The Beguine (From ""Night And Day"")
H2 March Of The Siamese Children (From ""The King And I"")
H3 Dream Of Olwen (From ""While I Live"")
H4 Three Coins In The Fountain (From ""Three Coins In The Fountain"")
H5 Anna (From ""Anna"")
H6 High Noon (From ""High Noon"")
Marches
I1 Colonel Bogey March
I2 Stars And Stripes Forever
I3 The Regiments Of Sambre And Meuse
I4 Il Bersagliere
I5 El Capitan
I6 La Marseillaise
J1 Semper Fidelis
J2 On The Mall
J3 Washington Post March
J4 Medley: O Canada And The Maple Leaf Forever
Music For Dining
K1 Fascination
K2 Arrivederci Roma
K3 Granada
K4 Stardust
K5 Autumn Leaves
K6 La Vie En Rose
L1 April In Portugal
L2 Volare
L3 Canadian Sunset
L4 C'est Si Bon
L5 Poinciana
L6 Grinzig
Music For Relaxation
M1 Vilia
M2 The Very Thought Of You
M3 Tenderly
M4 Sleepy Lagoon
M5 Plaisir D'Amour
M6 Torna A Surriento
M7 Santa Lucia
N1 As Time Goes By
N2 La Mer
N3 Lili Marlene
N4 Speak To Me Of Love
N5 Symphonie
N6 Stranger In Paradise
Waltzes For Dancing
O1 Stars In My Eyes
O2a Under Paris Skies
O2b Petite Waltz
O3a Three O'Clock In The Morning
O3b The Loveliest Night Of The Year
O4a Gypsy Song (From ""Gypsy Love"")
O4b Merry Widow Waltz
O5 Paradise
O6 Lover
Latin Rhythms For Dancing
P1a Mambo Jambo
P1b More More Jambo
P2a Besame Mucho
P2b You Belong To My Heart
P2c Amor
P3a Sweet And Gentle
P3b Sway
P3c Patricia
P4a Capullito De Aleli
P4b Un Pocita Di Tu Amor
P5a Brazil
P5b Tico Tico
P5c Copacabana
Fox Trots For Dancing
Q1 Top Hat
Q2 Let's Face The Music And Dance
Q3 Love Walked In
Q4 I Kiss Your Hand, Madame
Q5 I'm Gonna Sit Right Down And Write Myself A Letter
Q6 With A Little Bit Of Luck
Q7 Marie
Q8 Cheek To Cheek
Q9 Whispering
Q10 All I Do Is Dream Of You
R1 Avalon
R2 Tip Toe Through The Tulips
R3 I've Got You Under My Skin
R4 A Fine Romance
R5 Who's Sorry Now?
R6 I Can't Give You Anything But Love
R7 Five Foot Two, Eyes Of Blue
R8 Toot, Toot, Tootsie!
R9 The Way You Look Tonight
R10 Thank Heaven For Little Girls
Songs That Will Live Forever (Sing Along)
S1 Side By Side
S2 Stephen Foster Medley
S3 My Blue Heaven
S4 The Gang That Sang ""Heart Of My Heart""
S5 Till We Meet Again
S6 The Band Played On
S7 In The Good Old Summertime
T1 Let Me Call You Sweetheart
T2 Down By The Old Mill Stream
T3 Shine On Harvest Moon
T4 Bye Bye Blackbird
T5 The World Is Waiting For The Sunrise
T6 All Alone
T7 Always
T8 Auld Lang Syne
T9 Good Night Sweetheart",discogs,4714803,discogs,,,,,,,,,,,,,,,,Reader's Digest RDM.2001 to RDM.2010,split,already-separate-in-source,https://www.discogs.com/release/4714803,yes,Fallback,8,no,no
DG-0192,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,192,Various,legacy,Liebowitz,legacy,The New Symphony Orchestra Of London; René Leibowitz,discogs,Popular Music That Will Live Forever - Concert Favourites,legacy,Reader's Digest,discogs,RDM.2001,legacy,Various/unknown,legacy,1961,legacy,Mono,legacy,"A1 Die Fledermaus
A2 Greensleeves Traditional
A3 Habanera From Carmen
A4 Polonaise In A Flat
B1 Jealousy
B2 Londonderry Air Traditional
B3 Panis Angelicus
B4 Ave Maria
B5 Turkish March From The Ruins Of Athens
B6 Procession Of The Sardar From Caucasian Sketches",discogs,34706661,discogs,,,,,,,,,,,,,,,,Reader's Digest RDM.2001,split,already-separate-in-source,https://www.discogs.com/release/34706661,yes,Exact,120,no,no
DG-0193,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,193,Hector Berlioz / Georges Bizet,legacy,Dervaux,legacy,Pierre Dervaux (2),discogs,"Damnation of Faust, Suite, etc.",legacy,His Master's Voice,discogs,SXLP.20047,legacy,c.1962,legacy,1962,legacy,Stereo,legacy,"A1 Marche hongroise Act 1
A2 Ballet des Sylphes Act 2
A3 Menuet des Follets Act 3
A4 La Reine Map, ou la fee des songes
B1 Marche (Trompette et tambour)
B2 Berceuse (La Poupee)
B3 Impromptu (La Toupie)
B4 Duo (Petit Mari-Petite Femme)
B5 Galop (La Bal)
B6 Prelude
B7 Serenade
B8 Marche
B9 Danse bohemienne",discogs,12819631,discogs,,,,,,,,,,,,,,,,His Master's Voice SXLP.20047,split,already-separate-in-source,https://www.discogs.com/release/12819631,yes,Exact,128,no,no
DG-0194,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,194,Various,legacy,Maurice Handford,legacy,Hallé Choir (Choir); Hallé Orchestra (Orchestra); Hallé Orchestra; Hallé Choir; Maurice Handford,discogs,Hallé Encore! Volume 2,legacy,Classics For Pleasure,discogs,CFP 40367,legacy,1979–1980,legacy,1981,legacy,Stereo,legacy,"A1 Adagio In G Minor For Organ And Strings
A2 Canon In D
A3 Intermezzo From 'Manon Lescaut' (Act III)
A4 Panis Angelicus
B1 Hänsel And Gretel
B2 Intermezzo From 'Cavalleria Rusticana'
B3 Pavane
B4 Waltz Of The Snowflakes",discogs,8633244,discogs,,,,,,,,,,,,,,,,Classics For Pleasure CFP 40367,split,already-separate-in-source,https://www.discogs.com/release/8633244,yes,Exact,128,no,no
DG-0195,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,195,Unknown,legacy,Unknown,legacy,The National Philharmonic,legacy,The Romantic Music of Russia,legacy,,,RDS6688,legacy,Various/unknown,legacy,1972,legacy,Stereo,legacy,"1. Russlan And Ludmilla Overture (Glinka)
2. Waltz from Serenade for Strings (Tchaikovsky)
3. Polovtsian Dances from 'Prince Igor' (Borodin / Rimsky-Korsakov / Glazunov)
4. Gopak (Hopak) from Act III 'Sorotchinsky Fair' (Mussorgsky)
5. Cossack Dance from 'Mazeppa' (Tchaikovsky)
6. 1812 Overture (Tchaikovsky)",legacy,,,,,,,,,,,,,,,,,,RDS6688,bare-catno,no-label-present,,no,Not found,,no,no
DG-0196,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,196,Various,legacy,Various,legacy,Don Reedman (Compiled By); Various,discogs,Classics 100,legacy,K-Tel,discogs,NE 496,legacy,Various/unknown,legacy,1973,legacy,Stereo,legacy,"A1 March Of The Toreadors (From Carmen)
A2 Symphony No. 40 - First Movement (Abridged)
A3 Tales From The Vienna Woods
A4 A Mighty Fortress Is Our God
A5 Nocturne - In E Flat Major Op.9 No. 2
A6 Military Polonaise
A7 Barcarolle (From The Tales Of Hoffman)
A8 Flight Of The Bumblebee
A9 Jesu, Joy Of Man's Desiring
B1 Piano Concerto No. 1 - Opening
B2 Morning (From Peer Gynt Suite)
B3 Hallelujah Chorus (From Messiah)
B4 Blue Danube Waltz
B5 Marche Militaire
B6 Dance Of The Swans (Opening Act Two - From Swan Lake)
B7 Galop (From William Tell Overture)
C1 Grand Waltz (From Les Sylphides)
C2 Dance Of The Sugar Plum Fairy (From The Nutcracker Suite)
C3 Waltz (From The Serenade For Strings)
C4 Minuet
C5 Tritsch-Tratsch Polka
C6 Air On A G String
C7 Sonata No. 8 - In E Minor Op.13. (Pathetique - 2nd Movement)
C8 Sabre Dance (From Gayaneh)
D1 The Londonderry Air
D2 Hungarian Dance No. 5
D3 Moonlight Sonata - First Movement
D4 Waltz Of The Flowers (From The Nutcracker Suite)
D5 The Swan (From Carnival Of The Animals)
D6 Galop (From Dance Of The Hours)
D7 Prelude - In A Flat
D8 Piano Concerto No. 21 - Andante (Elvira Madigan Theme)
D9 1812 Overture - Finale",discogs,9308355,discogs,,,,,,,,,,,,,,,,K-Tel NE 496,split,already-separate-in-source,https://www.discogs.com/release/9308355,yes,Exact,146,no,no
DG-0197,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,197,Various,legacy,Clark,legacy,Louis Clark (Arranged By); Herbie Flowers (Bass); Paul Westwood (Bass); Mike Jarratt (Engineer); Tony Richards (Engineer [Assistant]); Stephen Caudel (Guitar); Skaila Kanga (Harp); Alexander Skeaping (Harpsichord); Morris Pert (Percussion); Tristan Fry (Percussion); Trevor Bastow (Piano); Don Reedman (Producer); Jeff Jarratt (Producer); Stephen Wick (Sousaphone); Louis Clark; Royal Philharmonic Orchestra,discogs,Hooked On Classics 2 - Can't Stop The Classics,legacy,K-Tel,discogs,ONE 1173,legacy,c.1981–1982,legacy,1982,legacy,Stereo,legacy,"A1 Can't Stop The Classics
A2 Hooked On America
A3 Hooked On Romance (Part 2)
A4 Can't Stop The Classics (Part 2)
B1 A Night At The Opera
B2 Tales Of The Vienna Waltz
B3 Hooked On Baroque
B4 If You Knew Sousa
B5 If You Knew Sousa (And Friends)",discogs,13545844,discogs,,,,,,,,,,,,,,,,K-Tel ONE 1173,split,already-separate-in-source,https://www.discogs.com/release/13545844,yes,Exact,128,no,no
DG-0198,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,198,Unknown,legacy,Unknown,legacy,Unknown,legacy,Earl Wild Classical Piano Magic 3,legacy,,,RDS9453,legacy,1977,legacy,1977,legacy,Stereo,legacy,"Record 3:
César Franck — Symphonic Variations (for piano and orchestra)
Modest Mussorgsky — Pictures at an Exhibition (piano)",legacy,,,,,,,,,,,,,,,,,,RDS9453,bare-catno,no-label-present,,no,Not found,,no,no
DG-0199,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,199,Unknown,legacy,Unknown,legacy,Unknown,legacy,Earl Wild Classical Piano Magic 4,legacy,,,RDS9454,legacy,1977,legacy,1977,legacy,Stereo,legacy,Earl Wild – Classical Piano Magic (Record 4; programme varies by side),legacy,,,,,,,,,,,,,,,,,,RDS9454,bare-catno,no-label-present,,no,Not found,,no,no
DG-0200,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,200,Unknown,legacy,Unknown,legacy,Unknown,legacy,Earl Wild Classical Piano Magic 5,legacy,,,RDS9455,legacy,Unknown,legacy,1977,legacy,Unknown,legacy,"Chopin – Piano Concerto No.1 in E minor, Op.11; Liszt – Piano Concerto No.1 in E-flat major. (Disc 5 of Reader's Digest 'Classical Piano Magic' set.)",legacy,,,,,,,,,,,,,,,,,,RDS9455,bare-catno,no-label-present,,no,Not found,,no,no
DG-0201,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,201,Charles Gounod; Georges Bizet; Giuseppe Verdi; Ludwig Van Beethoven; Modest Mussorgsky; Richard Wagner; Ruggiero Leoncavallo; Vincenzo Bellini,legacy,Carlo Franci; Georg Solti; Herbert Von Karajan; Lamberto Gardelli; Lorin Maazel; Richard Bonynge; Thomas Schippers,legacy,"Coro Dei Ragazzi Del Colosseo (Chorus); Coro Del Teatro Dell'Opera Di Roma (Chorus); Coro Dell'Accademia Nazionale Di Santa Cecilia (Chorus); Le Chœur Du Grand Théâtre De Genève (Chorus); London Symphony Chorus (Chorus); The Ambrosian Opera Chorus (Chorus); The Sofia Radio Chorus (Chorus); Wiener Staatsopernchor (Chorus); Gino Nucci (Chorus Master); Giorgio Kirschner (Chorus Master); Giovanni Bria (Chorus Master); Giuseppe Conca (Chorus Master); John McCarthy (Chorus Master); Norbert Balatsch (Chorus Master); Wilhelm Pitz (Chorus Master); Antonio Ghislanzoni (Libretto By); Felice Romani (Libretto By); Henri Meilhac (Libretto By); Jules Barbier (Libretto By); Ludovic Halévy (Libretto By); Michel Carré (2) (Libretto By); Salvatore Cammarano (Libretto By); Temistocle Solera (Libretto By); Ray Crick (Liner Notes [Rear Sleeve], Compiled By); L'Orchestre De La Suisse Romande (Orchestra); London Symphony Orchestra (Orchestra); Orchestra Del Teatro Dell'Opera Di Roma (Orchestra); Orchestra Dell'Accademia Nazionale Di Santa Cecilia (Orchestra); Wiener Philharmoniker (Orchestra); James McCracken (Vocals [Canio]); Helga Dernesch (Vocals [Elisabeth]); Monica Sinclair (Vocals [Martha]); Joan Sutherland (Vocals [Norma]); Richard Cross (Vocals [Oroveso]); Günther Adam (Vocals [Prisoner]); Kurt Equiluz (Vocals [Prisoner]); Aleksei Maslennikov (Vocals [Shuisky]); Margreta Elkins (Vocals [Siebel]); Robert Massard (Vocals [Valentine]); Victor Braun (Vocals [Wolfram]); Various",discogs,Great Opera Choruses,legacy,Decca,discogs,SPA 296,legacy,Unknown,legacy,Unknown,legacy,Stereo,legacy,"Italian Opera
A1 Nabucco - Act III Scene 2 - Chorus Of The Hebrew Slaves: Va, Pensiero – 5:00
A2 Norma - Act II Scene 2 - War Chorus: Squilla Il Bronzo Del Dio!...Guerra, Guerra – 5:31
A3 Il Trovatore - Act II - Anvil Chorus: Vedi! – 2:35
A4 I Pagliacci - Act I - Bell Chorus: I Zampognari!...Don Din Don – 4:01
A5 Aïda - Act II Scene 1 - Grand March & Ballet Music: Gloria All' Egitto – 11:40
German, French & Russian Opera
B1 Tannhäuser - Act II - Pilgrims' Chorus: Begluckt Darf Nun Dich – 4:58
B2 Fidelio - Act I - Prisoners' Chorus: Oh Welche Lust – 7:04
B3 Faust - Act IV - Scene 2 - Soldiers' Chorus: Marthe!...Gloire Immortelle – 6:20
B4 Carmen - Act IV - Toreador Chorus: Les Voici! – 3:43
B5 Boris Godunov - Prologue Scene 3 - Coronation Scene – 5:50",discogs,12675236,discogs,,,,,,,,,,,,,,,,Decca SPA 296,split,already-separate-in-source,https://www.discogs.com/release/12675236,yes,Exact,130,no,no
DG-0202,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,202,Various,legacy,Louis Clark,legacy,Royal Philharmonic Orchestra,legacy,Hooked on Classics,legacy,,,ONE1146,legacy,Unknown,legacy,Unknown,legacy,Unknown,legacy,"1. Hooked On Classics (Parts 1 & 2)
2. Hooked On Romance
3. Hooked On Classics (Part 3)
4. Hooked On Bach
5. Hooked On Tchaikovsky
6. Hooked On A Song
7. Hooked On Mozart
8. Hooked On Mendelssohn
9. Hooked On A Can Can",legacy,,,,,,,,,,,,,,,,,,ONE1146,bare-catno,no-label-present,,no,Error,,no,no
DG-0203,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,203,Various,legacy,Gilbert Vinter; René Leibowitz,legacy,Royal Philharmonic Orchestra; The Beecham Promenade Orchestra,discogs,Promenade Favourites,legacy,Reader's Digest,discogs,RDM 1013,legacy,Unknown,legacy,Unknown,legacy,Mono,legacy,"A1 Leonora Overture No.3. Op.72a
A2 Tannhauser Overture
B1 Overture,The Thieving Magpie
B2 Pizzicato Polka
B3 Perpetual Motion
B4 Music Of The Spheres Waltz",discogs,33972480,discogs,,,,,,,,,,,,,,,,Reader's Digest RDM 1013,split,already-separate-in-source,https://www.discogs.com/release/33972480,yes,Exact,130,no,no
DG-0204,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,204,Unknown,legacy,Unknown,legacy,Gwyn Morris (Sleeve Notes); Beniamino Gigli,discogs,The Best Of Gigli,legacy,His Master's Voice,discogs,ALP 1681,legacy,Unknown,legacy,Unknown,legacy,Stereo,legacy,"A1 Vesti La Glubba
A2 La Donna E Mobile
A3 E Lucevan Le Stelle
A4 Che Gelida Manina
A5 Una Furtiva Lagrima
A6 Celeste Aida, Forma Divina
B1 O Dolce Incanto
B2 Il Flor Che Avevi A Me Tu Dato
B3 Mi Par Dudir Ancora
B4 Ombra Mai Fu
B5 Agnus Dei
B6 Salve, Dimora, Casta E Pura",discogs,13377987,discogs,,,,,,,,,,,,,,,,His Master's Voice ALP 1681,split,already-separate-in-source,https://www.discogs.com/release/13377987,yes,Exact,120,no,no
DG-0205,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,205,Carl Maria von Weber; Pyotr Ilyich Tchaikovsky; Richard Strauss,legacy,Heinrich Hollreiser; Jonel Perlea,legacy,Rudy Van Gelder (Mastered By); Bamberger Symphoniker; Heinrich Hollreiser; Jonel Perlea,discogs,Tchaikovsky - Weber - Strauss,legacy,VOX (6),discogs,STPL 511.390,legacy,Unknown,legacy,1961,legacy,Stereo,legacy,"A1 Waltzes From ""Der Rosenkavalier"" (First Sequence) – 13:50
A2 Invitation To The Dance – 10:10
Nutcracker Suite",discogs,12815021,discogs,,,,,,,,,,,,,,,,VOX (6) STPL 511.390,split,already-separate-in-source,https://www.discogs.com/release/12815021,yes,Exact,120,no,no
DG-0206,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,206,Various,legacy,Various,legacy,Various,discogs,Music From Fantasia,legacy,Reader's Digest,discogs,GMEL - 8C/S9,legacy,Unknown,legacy,1967,legacy,Stereo,legacy,"A1 Toccata And Fugue In D Minor
A2 The Sorcerer's Apprentice
B1 Night On The Bare Mountain
B2 Dance Of The Hours",discogs,11532205,discogs,,,,,,,,,,,,,,,,Reader's Digest GMEL - 8C/S9,split,already-separate-in-source,https://www.discogs.com/release/11532205,yes,Exact,146,no,no
